id,topic_id,text,type,effectiveness,lang,tok_len
07f252866bc2,27347E260F1C,this way of life should be kept up and exercised by our generation and the ones seceding us.,Position,Effective,en,18
e90b725deb6d,2751851F289B,if i was a scientist in nasa i would found out how did the peron face came to another planet.,Position,Ineffective,en,20
455082fa3a71,27ECF3416910,the state senator should keep the electoral college and not change it to the election by popular vote for the president of the united states.,Position,Adequate,en,25
8a8a6820de0e,2834DAFAB489,"my answer to that is simple ""yes",Position,Adequate,en,7
97b6bb0ddd3b,283F30E12B90,i strongly believe that we should have electoral vote.,Position,Adequate,en,9
5bfc9e4e8414,2865585E0E34,i'm in favor of the election by popular vote for the president of the u.s.,Position,Adequate,en,15
e89dcad55764,287CDB5117E0,there are pros and cons for both whywe should keep and get rid of the electoral college,Position,Ineffective,en,17
c4626e7e0fb4,28A7B5B9219E,the school policy that you have decided upon is necessary that students must have a grade b average to play sports is not a good idea in my mind.,Position,Adequate,en,29
1de359c935e2,28C1E6A5576E,i argue in favor of changing to election by popular vote for the president of the united states.,Position,Adequate,en,18
600b27bdbc2a,28D8A6A8A99D,the election process should be changed to one decided by popular vote instead of using the process of the electoral college,Position,Adequate,en,21
3dac58c01080,28DB1BCCB6AF,i agree on the position of having a system of communication for school work.,Position,Adequate,en,14
9fc76bedeb24,28FF2BE0AB1A,i think driverless cars would be a very cool thing to have,Position,Adequate,en,12
892c95a1f7a8,2909EE180A2A,i think it fair that kids who have a b average should choose a sport but kids how have f. should not be able to choose a sport,Position,Adequate,en,28
45e9473601dd,2912B4A5D526,i feel that we should remove the electoral college,Position,Adequate,en,9
0c37d32d82d3,294099CEB05C,"i agree with the terms that to participate in sports and other activities, that you must have at least a grade b average. although many students have a grade c average, i think it's best to follow through with this policy. it would help students in school, as well as make the teams and activities a more stricter, nicer team.",Position,Effective,en,60
a851a094edfc,29450AD2A452,i think that kids should be aloud to help kid pick up litter and other things like that to help our community.,Position,Ineffective,en,22
b415bd46ace9,294CA62F98EC,i believe that the way of voting for a president though the electoral college is outdated. the popular vote should be deciding who becomes president.,Position,Effective,en,25
97d285b7e0ff,29534C6BD280,i think the election system should change to most popular state votes,Position,Adequate,en,12
4424dc3e994f,296D2E892341,in my opinion i think it is some rocks that got covered up by dust overtime,Position,Adequate,en,16
84397a0174de,297F3F4B6B58,the electoral college shows many reasons why we should change it to popular vote.,Position,Adequate,en,14
821d8d99217f,299591FA8205,well i think doing community service should be a grown ups job to do not a student or any kid in the world.,Position,Effective,en,23
dc8e098e1b4d,299C0AA4D716,"popular vote stands to not only correct the errors of the electoral college, but also to refine our voting system",Position,Effective,en,20
215b66630677,29BE895CD900,i thing we should keep it because this everyones right to vote. alos it is in the constition.,Position,Adequate,en,18
5cbb7b03f27a,2A2F04CC199E,i think you should make community service mandatory for a few reasons.,Position,Adequate,en,12
175b3f7ad770,2A35A23BE3C3,"as a student of this school, i believe it is very necessary to require community service at our school,",Position,Effective,en,19
b994f055248b,2A52459E72AD,"although some may believe otherwise, students benefit substantially when they attend classes from their homes",Position,Adequate,en,15
c9ebd0ba1d68,2A5FFA718E2C,i mean it could have been alines but most likly not.,Position,Ineffective,en,11
dcdbeb4981fd,2ABF91C208B8,i believe that keeping the electoral college is a good idea,Position,Adequate,en,11
c1f390a8a9e9,2AC01E3AB211,"although some may think that online school or video conferencing would prevent students from acquiring important skills that one would get from daily interaction, some students would benefit from online school",Position,Effective,en,31
f932e0154694,2AD3F67D6348,i think for the election for presidency its should be counted on the popular vote.,Position,Adequate,en,15
d92729a7e1b0,2AE0D00CAD7D,i think that the rock is a mesa.,Position,Adequate,en,8
7517875891ab,2B1C42B1F534,i would want to keep it how it is.,Position,Adequate,en,9
9a57f78ae853,2B3DBFA4579D,i believe that we should keep the electoral college for our compromise between the election of the president.,Position,Adequate,en,18
369cd3296b56,2B3DBFA4579D,so i argue to keep the electoral college to select our presidemt for the u.s.,Position,Adequate,en,15
21e279c25a34,2B4A794ED0D8,we should change the election by who has most popular votes for the president of the untied states,Position,Adequate,en,18
19915b6deb21,2B53D5D29EAE,"now if our school was known for its brains and not sports, then yes i would encourage this but it's not. we are known for our sports winning state championships in all of the sports we offer. changing the eligibility level to having at least a b or better, could possible shoot down every thing our school is known for and why people want to come to it",Position,Adequate,en,68
1690499703da,2B557F0EF764,i don't think that students would benefit from being able to attend classes from home,Position,Adequate,en,15
fc645dd11ebb,2B568E2031B1,that's why i think you should make kids do community service!,Position,Effective,en,11
3dd695f1b6c4,2B683EE1691A,i think it is ok for kids to bring there phones to school,Position,Adequate,en,13
6f729e7a32bc,2B7612A3D793,electoral college should be abolished,Position,Effective,en,5
dab082909b22,2B8301B2C7B7,everbodys ansewer is different but my ansewer is to abolish it,Position,Adequate,en,11
c3003be1cefd,2B8374B25171,i think the electoral collage is unfair to the citizens of the united states of america.,Position,Adequate,en,16
bcf575c8a985,2BB1B9853257,community service is very important.,Position,Adequate,en,5
cc37531ed0fa,2BB4BFD96ABE,i am in favor of keeping the electoral college or changing it to election by popular vote for the president of the united states.,Position,Ineffective,en,24
6d4cc497408d,2BB9A0AD9F82,the electoral college is something that should be kept for our government voting system.,Position,Adequate,en,14
220f517f1477,2C0023E82D72,"i argue that online school is not as benefical to a student; instead, online classes can wind up being detramental to a students development and education.",Position,Adequate,en,26
c44543285a45,2C021FD670EB,i think students should be tasked for community service rather at a high school than rather a middle school,Position,Adequate,en,19
4a6dc530f793,2C0A4D88629E,i believe policy 2 is a good choice for a cell phone policy,Position,Adequate,en,13
279666bc932b,2C1337136521,"due to its many benefits, driverless cars are a positive additon to our society.",Position,Effective,en,14
c4404f3113ca,2C20FC3AC128,i believe that electoral college is the easist way to handle the way of voting. any ways whats wrong with electoral college almost half the people agree to it.,Position,Adequate,en,29
513a11fd99d0,2C2CF03355C9,i believe that community service is the right thing to do,Position,Effective,en,11
c830ead77858,2C469434A463,i think that letting students bring cell phones to school is a good idea. we should be able to let the students use them at lunch time and any other free time we have.,Position,Adequate,en,34
116865c07b46,2C7750B811F3,i think you should make the community service an elective for the 8 grade students,Position,Effective,en,15
8e00b7d04dfc,2C78AF6ADD75,i feel like we should keep the electoral college,Position,Effective,en,9
c2d11ca43832,2C8521890B5A,this is why the united states needs to keep the electoral college instead of switching to the popular vote for the elections.,Position,Adequate,en,22
cccfdbfc337e,2C8EA34FDC34,in my opinion you should just leave the electoral college system the way it is.,Position,Adequate,en,15
